Wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1481.1,6.74E-07,5.00236E-07,4.48728E-07,4.17638E-07,3.97183E-07,3.81961E-07,3.72396E-07,3.57283E-07,3.51998E-07,3.45019E-07,3.35117E-07,3.30542E-07,3.26561E-07,3.24361E-07,3.18591E-07,3.138E-07,3.1534E-07,3.09945E-07,3.05282E-07,3.03578E-07,3.03295E-07,2.99988E-07,2.97548E-07,3.00338E-07,2.97132E-07,2.95197E-07,2.92727E-07,2.93274E-07,2.92727E-07,2.89601E-07,2.85174E-07
1482.2,6.59E-07,4.91549E-07,4.418E-07,4.12205E-07,3.9044E-07,3.78794E-07,3.65356E-07,3.55029E-07,3.44508E-07,3.37114E-07,3.31575E-07,3.27958E-07,3.2189E-07,3.19047E-07,3.13508E-07,3.09001E-07,3.09434E-07,3.06771E-07,3.05127E-07,3.02501E-07,3.01936E-07,2.96066E-07,2.96482E-07,2.97801E-07,2.93448E-07,2.94204E-07,2.89361E-07,2.89158E-07,2.8828E-07,2.88213E-07,2.82606E-07
1483.3,6.44E-07,4.81808E-07,4.35743E-07,4.07766E-07,3.85501E-07,3.75566E-07,3.59623E-07,3.49531E-07,3.40592E-07,3.30409E-07,3.27796E-07,3.23611E-07,3.17619E-07,3.14369E-07,3.09412E-07,3.08041E-07,3.04888E-07,3.03041E-07,3.04746E-07,2.99588E-07,2.97006E-07,2.9369E-07,2.94034E-07,2.93896E-07,2.89054E-07,2.91568E-07,2.88581E-07,2.89122E-07,2.8529E-07,2.8757E-07,2.80851E-07
1484.4,6.31E-07,4.72851E-07,4.30352E-07,3.99559E-07,3.79779E-07,3.65625E-07,3.55539E-07,3.47912E-07,3.3902E-07,3.30276E-07,3.23637E-07,3.19135E-07,3.15947E-07,3.11115E-07,3.05569E-07,3.04286E-07,3.05854E-07,2.9921E-07,2.9949E-07,2.96981E-07,2.9532E-07,2.92503E-07,2.92913E-07,2.91343E-07,2.86814E-07,2.89984E-07,2.86211E-07,2.85209E-07,2.8421E-07,2.8421E-07,2.79791E-07
1485.5,6.14E-07,4.6393E-07,4.2008E-07,3.94773E-07,3.74622E-07,3.626E-07,3.51697E-07,3.40323E-07,3.31471E-07,3.23147E-07,3.18134E-07,3.14516E-07,3.10286E-07,3.08048E-07,3.00797E-07,3.01993E-07,2.98487E-07,2.98069E-07,2.99744E-07,2.94607E-07,2.92617E-07,2.8888E-07,2.92276E-07,2.89759E-07,2.88071E-07,2.88475E-07,2.81744E-07,2.83528E-07,2.81481E-07,2.8214E-07,2.78404E-07
1486.6,6.02E-07,4.57057E-07,4.12427E-07,3.90303E-07,3.71078E-07,3.61693E-07,3.48054E-07,3.39483E-07,3.29349E-07,3.18844E-07,3.17212E-07,3.13753E-07,3.10258E-07,3.06373E-07,2.98746E-07,3.00705E-07,2.98189E-07,2.98816E-07,2.95141E-07,2.90763E-07,2.89205E-07,2.86783E-07,2.86449E-07,2.8558E-07,2.84914E-07,2.83586E-07,2.82263E-07,2.82659E-07,2.76971E-07,2.83188E-07,2.7433E-07
1487.7,5.89E-07,4.48156E-07,4.06322E-07,3.83275E-07,3.64744E-07,3.51921E-07,3.43299E-07,3.34884E-07,3.25146E-07,3.16797E-07,3.11422E-07,3.09167E-07,3.05276E-07,3.02709E-07,2.98198E-07,2.97359E-07,2.94097E-07,2.91281E-07,2.93615E-07,2.89576E-07,2.89304E-07,2.82192E-07,2.85123E-07,2.83254E-07,2.78504E-07,2.82988E-07,2.77393E-07,2.79224E-07,2.76937E-07,2.78962E-07,2.72739E-07
1488.8,5.79E-07,4.42994E-07,4.02885E-07,3.79842E-07,3.63144E-07,3.52883E-07,3.41314E-07,3.31353E-07,3.24696E-07,3.15435E-07,3.11848E-07,3.07654E-07,3.04012E-07,3.03799E-07,2.96231E-07,2.95057E-07,2.95264E-07,2.92586E-07,2.91154E-07,2.8939E-07,2.86563E-07,2.85561E-07,2.85761E-07,2.81254E-07,2.80532E-07,2.79877E-07,2.82111E-07,2.76107E-07,2.78311E-07,2.76301E-07,2.69976E-07
1489.9,5.68E-07,4.36166E-07,3.96404E-07,3.74867E-07,3.58307E-07,3.49974E-07,3.38661E-07,3.29624E-07,3.23004E-07,3.14307E-07,3.07775E-07,3.06628E-07,3.02222E-07,2.99483E-07,2.92434E-07,2.91956E-07,2.91275E-07,2.9182E-07,2.86083E-07,2.87624E-07,2.84749E-07,2.82166E-07,2.80129E-07,2.84483E-07,2.78367E-07,2.79867E-07,2.77977E-07,2.77458E-07,2.76228E-07,2.76293E-07,2.69908E-07
1491,5.56E-07,4.27671E-07,3.90303E-07,3.70987E-07,3.52863E-07,3.43531E-07,3.32421E-07,3.27802E-07,3.17121E-07,3.12639E-07,3.05212E-07,3.08075E-07,3.01599E-07,2.96709E-07,2.8979E-07,2.93195E-07,2.88507E-07,2.8979E-07,2.87766E-07,2.84291E-07,2.81185E-07,2.81514E-07,2.78308E-07,2.80201E-07,2.75717E-07,2.8158E-07,2.75009E-07,2.73918E-07,2.7347E-07,2.73087E-07,2.70102E-07
1492.1,5.43E-07,4.22546E-07,3.86085E-07,3.64202E-07,3.47824E-07,3.37494E-07,3.28311E-07,3.21848E-07,3.10748E-07,3.0663E-07,3.01645E-07,2.97088E-07,2.95838E-07,2.92873E-07,2.87974E-07,2.87502E-07,2.88446E-07,2.83487E-07,2.80973E-07,2.78676E-07,2.77372E-07,2.76398E-07,2.75622E-07,2.76788E-07,2.73561E-07,2.77958E-07,2.73432E-07,2.71387E-07,2.686E-07,2.698E-07,2.63419E-07
1493.2,5.31E-07,4.10494E-07,3.79867E-07,3.58953E-07,3.44841E-07,3.35166E-07,3.24014E-07,3.17499E-07,3.11477E-07,3.02867E-07,3.00681E-07,2.96148E-07,2.92844E-07,2.91001E-07,2.84741E-07,2.84076E-07,2.83082E-07,2.80642E-07,2.80511E-07,2.78028E-07,2.76019E-07,2.72936E-07,2.76601E-07,2.74024E-07,2.69761E-07,2.72681E-07,2.69824E-07,2.70583E-07,2.66809E-07,2.68753E-07,2.66435E-07
1494.3,5.17E-07,4.07766E-07,3.73391E-07,3.51507E-07,3.35713E-07,3.27202E-07,3.2122E-07,3.12267E-07,3.05697E-07,3.00524E-07,2.93578E-07,2.91457E-07,2.90913E-07,2.85719E-07,2.79241E-07,2.83389E-07,2.81208E-07,2.79241E-07,2.79895E-07,2.74509E-07,2.74445E-07,2.69857E-07,2.69037E-07,2.72205E-07,2.67905E-07,2.70743E-07,2.67528E-07,2.65966E-07,2.64227E-07,2.67278E-07,2.60478E-07
1495.4,5.07E-07,3.95077E-07,3.64442E-07,3.45227E-07,3.31629E-07,3.25181E-07,3.17295E-07,3.08368E-07,2.99198E-07,2.94611E-07,2.91182E-07,2.8732E-07,2.85375E-07,2.82713E-07,2.7526E-07,2.79224E-07,2.76359E-07,2.75519E-07,2.7623E-07,2.71543E-07,2.6945E-07,2.6469E-07,2.67875E-07,2.68441E-07,2.65373E-07,2.68756E-07,2.63203E-07,2.64317E-07,2.61726E-07,2.63265E-07,2.59646E-07
1496.5,4.97E-07,3.88606E-07,3.59014E-07,3.40054E-07,3.29246E-07,3.19824E-07,3.10886E-07,3.03471E-07,2.98601E-07,2.90382E-07,2.9045E-07,2.84113E-07,2.81656E-07,2.79483E-07,2.7512E-07,2.73702E-07,2.74281E-07,2.73188E-07,2.71972E-07,2.69112E-07,2.68733E-07,2.62738E-07,2.65969E-07,2.64784E-07,2.62861E-07,2.64659E-07,2.62923E-07,2.60585E-07,2.60585E-07,2.61259E-07,2.56934E-07
1497.6,4.88E-07,3.85292E-07,3.55079E-07,3.36274E-07,3.24311E-07,3.18451E-07,3.10291E-07,3.06109E-07,2.97006E-07,2.86823E-07,2.84682E-07,2.80971E-07,2.80906E-07,2.7822E-07,2.72988E-07,2.72604E-07,2.74142E-07,2.73116E-07,2.72349E-07,2.6886E-07,2.65788E-07,2.64544E-07,2.62197E-07,2.65788E-07,2.62381E-07,2.63863E-07,2.62197E-07,2.6146E-07,2.59261E-07,2.59626E-07,2.56116E-07
1498.7,4.79E-07,3.81719E-07,3.52434E-07,3.36268E-07,3.21359E-07,3.12684E-07,3.08181E-07,3.01193E-07,2.94223E-07,2.85733E-07,2.80689E-07,2.81942E-07,2.76575E-07,2.73929E-07,2.69975E-07,2.70927E-07,2.69469E-07,2.6639E-07,2.67831E-07,2.66453E-07,2.64522E-07,2.60885E-07,2.63592E-07,2.61069E-07,2.59907E-07,2.62543E-07,2.58569E-07,2.61437E-07,2.58994E-07,2.62297E-07,2.56754E-07
1499.8,4.71E-07,3.75037E-07,3.48143E-07,3.33427E-07,3.19998E-07,3.12899E-07,3.05169E-07,2.98255E-07,2.92931E-07,2.87565E-07,2.82561E-07,2.8019E-07,2.75505E-07,2.74411E-07,2.7147E-07,2.71279E-07,2.72745E-07,2.66679E-07,2.67179E-07,2.65743E-07,2.65805E-07,2.61112E-07,2.60745E-07,2.61725E-07,2.59647E-07,2.63449E-07,2.60929E-07,2.59952E-07,2.56681E-07,2.60318E-07,2.54583E-07
1500.9,4.62E-07,3.70763E-07,3.45482E-07,3.29121E-07,3.19584E-07,3.08874E-07,3.01885E-07,2.93881E-07,2.89924E-07,2.82498E-07,2.79737E-07,2.78301E-07,2.75194E-07,2.72503E-07,2.66699E-07,2.6839E-07,2.68201E-07,2.6564E-07,2.67575E-07,2.61813E-07,2.63535E-07,2.63165E-07,2.60346E-07,2.60041E-07,2.59312E-07,2.60834E-07,2.57315E-07,2.60285E-07,2.56714E-07,2.5804E-07,2.56053E-07
1502,4.56E-07,3.66131E-07,3.42289E-07,3.26313E-07,3.13772E-07,3.07035E-07,2.9974E-07,2.97231E-07,2.87333E-07,2.81682E-07,2.79127E-07,2.73379E-07,2.74211E-07,2.72168E-07,2.63092E-07,2.6869E-07,2.65628E-07,2.66873E-07,2.66561E-07,2.62785E-07,2.65939E-07,2.62908E-07,2.58819E-07,2.59607E-07,2.56347E-07,2.5749E-07,2.55509E-07,2.56047E-07,2.53839E-07,2.56167E-07,2.50944E-07
1503.1,4.44E-07,3.57415E-07,3.34156E-07,3.18441E-07,3.10859E-07,3.0445E-07,2.95945E-07,2.89296E-07,2.85927E-07,2.7702E-07,2.77345E-07,2.7347E-07,2.70916E-07,2.66691E-07,2.6253E-07,2.64199E-07,2.64199E-07,2.60811E-07,2.60566E-07,2.57586E-07,2.59285E-07,2.57586E-07,2.58494E-07,2.55477E-07,2.51193E-07,2.55118E-07,2.54758E-07,2.52673E-07,2.51666E-07,2.51488E-07,2.48902E-07
1504.2,4.37E-07,3.55939E-07,3.3207E-07,3.17464E-07,3.10219E-07,2.99972E-07,2.93807E-07,2.88035E-07,2.82639E-07,2.76696E-07,2.731E-07,2.70307E-07,2.67918E-07,2.65673E-07,2.61729E-07,2.62709E-07,2.60813E-07,2.5718E-07,2.58929E-07,2.53596E-07,2.58506E-07,2.5419E-07,2.56279E-07,2.54309E-07,2.51823E-07,2.5598E-07,2.50179E-07,2.51764E-07,2.51059E-07,2.51352E-07,2.4872E-07
1505.3,4.25E-07,3.49815E-07,3.22625E-07,3.1259E-07,3.00742E-07,2.93777E-07,2.90286E-07,2.82298E-07,2.75947E-07,2.7018E-07,2.67717E-07,2.64841E-07,2.61504E-07,2.63477E-07,2.56635E-07,2.56816E-07,2.58269E-07,2.52389E-07,2.54294E-07,2.51796E-07,2.56214E-07,2.50086E-07,2.50086E-07,2.50086E-07,2.47337E-07,2.51264E-07,2.47221E-07,2.48503E-07,2.44331E-07,2.4664E-07,2.43642E-07
1506.4,4.16E-07,3.44909E-07,3.21723E-07,3.05599E-07,2.9465E-07,2.90067E-07,2.84887E-07,2.78621E-07,2.70582E-07,2.66367E-07,2.6668E-07,2.62894E-07,2.59953E-07,2.58798E-07,2.55841E-07,2.54644E-07,2.55182E-07,2.51498E-07,2.51498E-07,2.49969E-07,2.52562E-07,2.47576E-07,2.48565E-07,2.46996E-07,2.46475E-07,2.46186E-07,2.44E-07,2.45666E-07,2.45781E-07,2.46706E-07,2.39348E-07
1507.5,4.04E-07,3.34965E-07,3.13991E-07,3.02925E-07,2.9286E-07,2.84257E-07,2.7903E-07,2.72229E-07,2.70443E-07,2.63785E-07,2.60946E-07,2.54877E-07,2.54877E-07,2.53084E-07,2.49064E-07,2.50534E-07,2.4971E-07,2.49064E-07,2.46903E-07,2.45279E-07,2.46961E-07,2.43322E-07,2.43552E-07,2.44702E-07,2.42292E-07,2.42521E-07,2.40983E-07,2.43208E-07,2.39397E-07,2.42007E-07,2.36258E-07
1508.6,4.01E-07,3.30979E-07,3.0924E-07,2.97894E-07,2.89248E-07,2.82893E-07,2.76805E-07,2.71291E-07,2.65138E-07,2.62052E-07,2.58396E-07,2.55986E-07,2.52058E-07,2.50997E-07,2.47841E-07,2.48306E-07,2.47899E-07,2.46392E-07,2.44264E-07,2.457E-07,2.44436E-07,2.43008E-07,2.4524E-07,2.4375E-07,2.39894E-07,2.42155E-07,2.39388E-07,2.395E-07,2.36708E-07,2.38156E-07,2.35766E-07
1509.7,3.90E-07,3.24009E-07,3.05774E-07,2.93724E-07,2.85662E-07,2.79449E-07,2.75294E-07,2.68044E-07,2.63871E-07,2.55477E-07,2.55596E-07,2.51909E-07,2.51378E-07,2.49558E-07,2.45898E-07,2.46129E-07,2.44978E-07,2.41951E-07,2.45553E-07,2.4048E-07,2.40931E-07,2.38066E-07,2.38681E-07,2.41894E-07,2.37954E-07,2.39579E-07,2.3684E-07,2.38233E-07,2.33747E-07,2.40254E-07,2.33912E-07
1510.8,3.85E-07,3.18835E-07,3.015E-07,2.88789E-07,2.81444E-07,2.76606E-07,2.69818E-07,2.68493E-07,2.62886E-07,2.56971E-07,2.54391E-07,2.50715E-07,2.48722E-07,2.46744E-07,2.41242E-07,2.44092E-07,2.44839E-07,2.41016E-07,2.41469E-07,2.41185E-07,2.36694E-07,2.37809E-07,2.36805E-07,2.37362E-07,2.36138E-07,2.36138E-07,2.35473E-07,2.35473E-07,2.34258E-07,2.35639E-07,2.34699E-07
1511.9,3.76E-07,3.12957E-07,2.95893E-07,2.86969E-07,2.78115E-07,2.72702E-07,2.69846E-07,2.63664E-07,2.58226E-07,2.53491E-07,2.51774E-07,2.50597E-07,2.45481E-07,2.46519E-07,2.4319E-07,2.41259E-07,2.40694E-07,2.40976E-07,2.42564E-07,2.39961E-07,2.39343E-07,2.38111E-07,2.38894E-07,2.36164E-07,2.3161E-07,2.36719E-07,2.37108E-07,2.33191E-07,2.3259E-07,2.35721E-07,2.34068E-07
1513,3.71E-07,3.08166E-07,2.93485E-07,2.84437E-07,2.7982E-07,2.74314E-07,2.67158E-07,2.62818E-07,2.61101E-07,2.54404E-07,2.50502E-07,2.47238E-07,2.47701E-07,2.45161E-07,2.38419E-07,2.40664E-07,2.42647E-07,2.38419E-07,2.40552E-07,2.38866E-07,2.37916E-07,2.38028E-07,2.33879E-07,2.3647E-07,2.36193E-07,2.37805E-07,2.34263E-07,2.34428E-07,2.34263E-07,2.3697E-07,2.3273E-07
1514.1,3.64E-07,3.09221E-07,2.91481E-07,2.81047E-07,2.75839E-07,2.68143E-07,2.68394E-07,2.58835E-07,2.55584E-07,2.52137E-07,2.4769E-07,2.44576E-07,2.43034E-07,2.43947E-07,2.38521E-07,2.38688E-07,2.37739E-07,2.36406E-07,2.39529E-07,2.34859E-07,2.38241E-07,2.36461E-07,2.34419E-07,2.34639E-07,2.33925E-07,2.34804E-07,2.3409E-07,2.32503E-07,2.33815E-07,2.34859E-07,2.3234E-07
1515.2,3.56E-07,3.01314E-07,2.87133E-07,2.77286E-07,2.69725E-07,2.65522E-07,2.6397E-07,2.57731E-07,2.5288E-07,2.49637E-07,2.46203E-07,2.44878E-07,2.41055E-07,2.42475E-07,2.38353E-07,2.36679E-07,2.38465E-07,2.38465E-07,2.38017E-07,2.35237E-07,2.34851E-07,2.32763E-07,2.32162E-07,2.3441E-07,2.29881E-07,2.32818E-07,2.31562E-07,2.31019E-07,2.33475E-07,2.34355E-07,2.27944E-07
1516.3,3.49E-07,3.00746E-07,2.8565E-07,2.75334E-07,2.67133E-07,2.66195E-07,2.60513E-07,2.58019E-07,2.53102E-07,2.46591E-07,2.41377E-07,2.424E-07,2.43713E-07,2.39794E-07,2.3555E-07,2.37272E-07,2.36271E-07,2.34942E-07,2.35605E-07,2.3616E-07,2.32251E-07,2.30835E-07,2.28352E-07,2.35107E-07,2.33017E-07,2.34115E-07,2.2889E-07,2.31488E-07,2.29698E-07,2.31379E-07,2.24728E-07
1517.4,3.43E-07,2.94195E-07,2.8013E-07,2.72866E-07,2.63675E-07,2.61824E-07,2.58161E-07,2.54847E-07,2.4969E-07,2.47354E-07,2.40076E-07,2.38388E-07,2.38893E-07,2.35157E-07,2.33887E-07,2.33173E-07,2.34383E-07,2.32679E-07,2.32351E-07,2.32132E-07,2.32351E-07,2.30065E-07,2.30173E-07,2.32078E-07,2.27962E-07,2.28876E-07,2.2893E-07,2.32625E-07,2.28177E-07,2.28338E-07,2.26357E-07
1518.5,3.37E-07,2.91185E-07,2.78864E-07,2.71338E-07,2.65126E-07,2.61063E-07,2.57543E-07,2.52823E-07,2.48887E-07,2.44324E-07,2.41195E-07,2.4018E-07,2.37437E-07,2.35995E-07,2.31881E-07,2.34891E-07,2.33956E-07,2.32153E-07,2.32534E-07,2.31338E-07,2.32371E-07,2.32698E-07,2.2977E-07,2.31772E-07,2.2977E-07,2.30634E-07,2.2848E-07,2.29985E-07,2.30039E-07,2.31501E-07,2.25975E-07
1519.6,3.30E-07,2.8876E-07,2.74141E-07,2.67264E-07,2.63082E-07,2.61661E-07,2.5467E-07,2.47744E-07,2.45187E-07,2.40661E-07,2.39755E-07,2.3812E-07,2.36831E-07,2.36608E-07,2.32237E-07,2.3284E-07,2.31798E-07,2.31252E-07,2.31853E-07,2.2924E-07,2.29186E-07,2.30652E-07,2.27406E-07,2.30162E-07,2.28753E-07,2.29619E-07,2.29619E-07,2.28915E-07,2.27729E-07,2.29511E-07,2.25214E-07
1520.7,3.30E-07,2.87485E-07,2.74079E-07,2.6745E-07,2.62334E-07,2.58529E-07,2.55259E-07,2.47962E-07,2.46271E-07,2.41323E-07,2.41209E-07,2.35302E-07,2.3353E-07,2.3364E-07,2.33585E-07,2.32265E-07,2.33199E-07,2.30569E-07,2.31333E-07,2.30351E-07,2.32594E-07,2.28994E-07,2.29699E-07,2.29211E-07,2.27645E-07,2.27484E-07,2.27161E-07,2.29916E-07,2.27376E-07,2.27322E-07,2.25502E-07
1521.8,3.29E-07,2.85214E-07,2.77379E-07,2.70642E-07,2.63016E-07,2.60501E-07,2.57225E-07,2.53335E-07,2.48918E-07,2.43317E-07,2.43146E-07,2.4014E-07,2.40478E-07,2.38567E-07,2.31394E-07,2.36559E-07,2.35727E-07,2.34788E-07,2.34623E-07,2.33304E-07,2.34898E-07,2.32156E-07,2.29661E-07,2.33743E-07,2.29338E-07,2.31612E-07,2.29715E-07,2.3134E-07,2.31938E-07,2.31829E-07,2.27673E-07
1522.9,3.27E-07,2.88458E-07,2.77905E-07,2.70446E-07,2.6629E-07,2.62936E-07,2.60907E-07,2.55932E-07,2.50166E-07,2.46954E-07,2.39521E-07,2.40311E-07,2.39915E-07,2.39577E-07,2.33897E-07,2.36888E-07,2.37166E-07,2.38677E-07,2.3622E-07,2.34835E-07,2.31979E-07,2.29157E-07,2.29589E-07,2.32088E-07,2.30998E-07,2.33952E-07,2.31979E-07,2.31488E-07,2.32361E-07,2.33897E-07,2.27759E-07
1524,3.24E-07,2.88629E-07,2.78367E-07,2.71895E-07,2.66635E-07,2.68335E-07,2.61475E-07,2.58232E-07,2.52516E-07,2.50559E-07,2.4288E-07,2.40485E-07,2.42651E-07,2.42937E-07,2.35098E-07,2.36433E-07,2.39975E-07,2.36657E-07,2.35709E-07,2.34322E-07,2.34211E-07,2.3582E-07,2.35876E-07,2.36266E-07,2.29719E-07,2.33824E-07,2.32284E-07,2.33383E-07,2.34211E-07,2.34433E-07,2.30644E-07
1525.1,3.29E-07,2.91765E-07,2.84071E-07,2.78596E-07,2.70607E-07,2.67827E-07,2.67262E-07,2.62351E-07,2.56562E-07,2.51193E-07,2.49135E-07,2.46397E-07,2.48609E-07,2.45992E-07,2.39541E-07,2.43346E-07,2.4346E-07,2.40049E-07,2.43174E-07,2.39879E-07,2.39597E-07,2.3713E-07,2.37968E-07,2.39823E-07,2.35739E-07,2.37576E-07,2.37074E-07,2.3808E-07,2.36461E-07,2.41237E-07,2.34245E-07
1526.2,3.30E-07,2.96703E-07,2.85329E-07,2.82536E-07,2.77487E-07,2.73037E-07,2.70047E-07,2.65154E-07,2.6096E-07,2.57737E-07,2.53539E-07,2.50229E-07,2.52174E-07,2.52648E-07,2.45113E-07,2.46498E-07,2.4824E-07,2.4592E-07,2.48182E-07,2.43393E-07,2.46093E-07,2.4305E-07,2.43564E-07,2.43965E-07,2.39818E-07,2.41004E-07,2.42879E-07,2.45286E-07,2.44538E-07,2.46382E-07,2.44022E-07
1527.3,3.33E-07,3.01282E-07,2.91714E-07,2.85703E-07,2.81983E-07,2.81193E-07,2.75911E-07,2.71553E-07,2.67826E-07,2.63531E-07,2.58879E-07,2.56283E-07,2.57186E-07,2.56885E-07,2.50932E-07,2.53356E-07,2.54189E-07,2.49173E-07,2.52111E-07,2.48881E-07,2.51698E-07,2.47716E-07,2.48531E-07,2.53297E-07,2.46036E-07,2.5105E-07,2.49289E-07,2.48997E-07,2.50697E-07,2.53594E-07,2.46904E-07
1528.4,3.36E-07,3.08746E-07,2.96777E-07,2.94907E-07,2.88084E-07,2.88962E-07,2.85531E-07,2.78464E-07,2.73165E-07,2.69602E-07,2.66086E-07,2.65712E-07,2.63664E-07,2.61263E-07,2.57914E-07,2.59857E-07,2.58823E-07,2.59492E-07,2.6157E-07,2.57732E-07,2.59248E-07,2.55205E-07,2.58641E-07,2.59857E-07,2.59127E-07,2.60651E-07,2.61324E-07,2.61018E-07,2.61938E-07,2.62307E-07,2.5852E-07
1529.5,3.42E-07,3.146E-07,3.07044E-07,3.00932E-07,2.97294E-07,2.96391E-07,2.92602E-07,2.88793E-07,2.83768E-07,2.76748E-07,2.74618E-07,2.77267E-07,2.73078E-07,2.73655E-07,2.66256E-07,2.70468E-07,2.7295E-07,2.70088E-07,2.75197E-07,2.70152E-07,2.71802E-07,2.68197E-07,2.67444E-07,2.72248E-07,2.70976E-07,2.74425E-07,2.75455E-07,2.73462E-07,2.72376E-07,2.74746E-07,2.71039E-07
1530.6,3.51E-07,3.25096E-07,3.18404E-07,3.17512E-07,3.10829E-07,3.09668E-07,3.03005E-07,3.03289E-07,2.97874E-07,2.92007E-07,2.88677E-07,2.878E-07,2.88948E-07,2.87396E-07,2.82393E-07,2.87935E-07,2.89286E-07,2.85451E-07,2.90236E-07,2.8485E-07,2.91393E-07,2.85451E-07,2.86053E-07,2.89964E-07,2.86791E-07,2.93103E-07,2.91598E-07,2.90576E-07,2.90712E-07,2.92213E-07,2.89083E-07
1531.7,3.65E-07,3.39738E-07,3.31063E-07,3.31063E-07,3.27838E-07,3.25553E-07,3.21255E-07,3.17087E-07,3.15612E-07,3.11371E-07,3.07832E-07,3.07617E-07,3.0597E-07,3.06399E-07,2.99262E-07,3.05471E-07,3.06185E-07,3.07401E-07,3.05828E-07,3.08119E-07,3.08767E-07,3.04049E-07,3.08551E-07,3.13411E-07,3.08551E-07,3.10139E-07,3.13338E-07,3.13484E-07,3.11516E-07,3.18347E-07,3.12681E-07
1532.8,3.75E-07,3.53298E-07,3.49437E-07,3.46751E-07,3.4256E-07,3.424E-07,3.40085E-07,3.37155E-07,3.30438E-07,3.30207E-07,3.28819E-07,3.24841E-07,3.2713E-07,3.26212E-07,3.18814E-07,3.2545E-07,3.29898E-07,3.26212E-07,3.30361E-07,3.25297E-07,3.30052E-07,3.24841E-07,3.28895E-07,3.31678E-07,3.28665E-07,3.36052E-07,3.33702E-07,3.33546E-07,3.37076E-07,3.39132E-07,3.32144E-07
1533.9,3.90E-07,3.69309E-07,3.63248E-07,3.61558E-07,3.61643E-07,3.62402E-07,3.58036E-07,3.55292E-07,3.50519E-07,3.47265E-07,3.46294E-07,3.44442E-07,3.44844E-07,3.4581E-07,3.38152E-07,3.44844E-07,3.44683E-07,3.45729E-07,3.51092E-07,3.47913E-07,3.49051E-07,3.49458E-07,3.48644E-07,3.50846E-07,3.47346E-07,3.51174E-07,3.56204E-07,3.54795E-07,3.59541E-07,3.60801E-07,3.54464E-07
1535,4.01E-07,3.78373E-07,3.74426E-07,3.77141E-07,3.70261E-07,3.71818E-07,3.70693E-07,3.64268E-07,3.65715E-07,3.62912E-07,3.54631E-07,3.55707E-07,3.58873E-07,3.59376E-07,3.51994E-07,3.57287E-07,3.59292E-07,3.59292E-07,3.63759E-07,3.60971E-07,3.62574E-07,3.60719E-07,3.60131E-07,3.6691E-07,3.62743E-07,3.67509E-07,3.66739E-07,3.69313E-07,3.71385E-07,3.72164E-07,3.65204E-07
1536.1,4.00E-07,3.83423E-07,3.80215E-07,3.80392E-07,3.7809E-07,3.78002E-07,3.74838E-07,3.72917E-07,3.71527E-07,3.6499E-07,3.61765E-07,3.60584E-07,3.64564E-07,3.64139E-07,3.54817E-07,3.63459E-07,3.66699E-07,3.65161E-07,3.69882E-07,3.61934E-07,3.69537E-07,3.67042E-07,3.69192E-07,3.72221E-07,3.68072E-07,3.7092E-07,3.75101E-07,3.72743E-07,3.77297E-07,3.79328E-07,3.70574E-07
1537.2,4.02E-07,3.85839E-07,3.8244E-07,3.80929E-07,3.78805E-07,3.82529E-07,3.76869E-07,3.74245E-07,3.71465E-07,3.64181E-07,3.65882E-07,3.6469E-07,3.65201E-07,3.68792E-07,3.59794E-07,3.65967E-07,3.6905E-07,3.67762E-07,3.70428E-07,3.65882E-07,3.71465E-07,3.69394E-07,3.70428E-07,3.7608E-07,3.70428E-07,3.75817E-07,3.7643E-07,3.76869E-07,3.78453E-07,3.81906E-07,3.73113E-07
1538.3,4.00E-07,3.78685E-07,3.7842E-07,3.76305E-07,3.75777E-07,3.75339E-07,3.74813E-07,3.68647E-07,3.64535E-07,3.63174E-07,3.59374E-07,3.61565E-07,3.58032E-07,3.60299E-07,3.5288E-07,3.61565E-07,3.6148E-07,3.62157E-07,3.66842E-07,3.61058E-07,3.6479E-07,3.63599E-07,3.61396E-07,3.67357E-07,3.6462E-07,3.68302E-07,3.69509E-07,3.70633E-07,3.71934E-07,3.74376E-07,3.66499E-07
1539.4,3.91E-07,3.73325E-07,3.69861E-07,3.69516E-07,3.67884E-07,3.69689E-07,3.68141E-07,3.63536E-07,3.60162E-07,3.57068E-07,3.52765E-07,3.51615E-07,3.51205E-07,3.52929E-07,3.49979E-07,3.52025E-07,3.56154E-07,3.54001E-07,3.55076E-07,3.54496E-07,3.58152E-07,3.53341E-07,3.57151E-07,3.61339E-07,3.57068E-07,3.60666E-07,3.60666E-07,3.6033E-07,3.63367E-07,3.62943E-07,3.58069E-07
1540.5,3.78E-07,3.60874E-07,3.58859E-07,3.58943E-07,3.57522E-07,3.57689E-07,3.57439E-07,3.51566E-07,3.48463E-07,3.43056E-07,3.42096E-07,3.41697E-07,3.41777E-07,3.40503E-07,3.33734E-07,3.41139E-07,3.42976E-07,3.42096E-07,3.44741E-07,3.42576E-07,3.41458E-07,3.4098E-07,3.40741E-07,3.45225E-07,3.40264E-07,3.47326E-07,3.46354E-07,3.46516E-07,3.45547E-07,3.50665E-07,3.41059E-07
